smiles	pred_logP	target_logP
C=CCC1(CC(C=O)C2CC2)CC(CCCC)C1CC(C)(C)C	5.312911510467529	[5,5.5]
CCCCC1(CC(C[SH]=O)C(C)C2CCC2C(C)C(Cl)CC=O)CC1C1(C(CN)[SH]=O)CC1	5.212036609649658	[5,5.5]
CC1CC2CCC2CC2(CC(C3(O)CC3)C1CC1CCCC1)C(C)C2I	5.340384483337402	[5,5.5]
CCC(CCC(C)(C)N)CC1(CC2(C#N)CC2)CC1C	5.347448348999023	[5,5.5]
CC(C)CCC(C)(C)C1C(C)C1(CCC1CC1C)C1CCC1	5.337062358856201	[5,5.5]
C#CC1CC1(CC1(C)CC1)C(CN)C1(C(Br)CCC=S)CC1	5.269660949707031	[5,5.5]
C=CC(CC)CC12CCC3(CC3C=O)N(C=CN)C(C)CC1C2	5.284137725830078	[5,5.5]
C=CCC1(C)CC2CCC(CC1(C)C)C2CC(N)C1CC1	5.276357173919678	[5,5.5]
CC(C)CCC(C(=O)CC1CC1C)C1(C2(CC=N)CCC2)CC1C=NC1CCC1	5.389057636260986	[5,5.5]
CCCC1CCCC1C1C(C)(CC2(CC=O)CC2)C1(S)CC(C)(CCl)CBr	5.272251129150391	[5,5.5]
C=CC1CCCC1N=CCC1(C)C(C)C1C1CCCC1C1CCCC1	5.28140115737915	[5,5.5]
C=CC1C(C=CC2(CN)CC2C)CC1(CCCC)CC(C)C	5.246269702911377	[5,5.5]
CNC1CCC1C1CCC1(CC1(CC=O)CC1C)C1CC1	5.342527389526367	[5,5.5]
C=CC1(CC2(C(CCC3CC3)CC3CCC3)CC2)CC1C	5.306785583496094	[5,5.5]
CC1CCCC1C1(CC2(CCC3(C)CC3)CC2C)CCC1	5.204667568206787	[5,5.5]
CCCC(C1CC1)C(C)(CC(=S)Cl)CC1C(C)C1CC=CN	5.34152364730835	[5,5.5]
CCC1CCCC1C(CC1CCCC1C1CC(CC2(C)CC2)C1S)C1CC1	5.272026062011719	[5,5.5]
CC(C)CCC(C)C1CC(C2CCC2CC(C)NS)C1F	5.287414073944092	[5,5.5]
C=CCC(C1CC1)C(CCC(C)(C=C)CCC1(C)CC1)C1CC1	5.148505687713623	[5,5.5]
C=CC(CC1CCC(C2CCC2C=C)C1CC1CCC1)C1CC1	5.217065334320068	[5,5.5]
CCC(CC1CCCC1CC(C)CC(CC)C1(CF)CCC1)NCC1(O)CC1C	5.349085807800293	[5,5.5]
C=CCC1(C2CCC2CC2(CCCC)CC2)CC1C	5.367175102233887	[5,5.5]
C=CC1CC(CC2CC2C)C1CC(C(C)CC)C1CC1	5.26584529876709	[5,5.5]
O=CC1(C(CC=CC=CC=S)C2CCCC2)CC1	5.232143402099609	[5,5.5]
CCC(CC1CC1)CC1C(C=NC2CCCC2)CC1CC(CC1CC1C)C1CC1	5.241871356964111	[5,5.5]
C=CCC1(C2CCC(CCCC)C2C(C)CC=N)CC1C	5.257558822631836	[5,5.5]
C#CC1CCC1C(CC=C)C1(CC(C)C(N)=O)CC1	5.255828380584717	[5,5.5]
C=CC(CC)CC1(CCC2(C)CC2)C(C)C1C=CN	5.171802043914795	[5,5.5]
CC(CC1(CN=N)CC1)C1CCCC1C(C)C1([SH]=O)CC1C=N	5.315596580505371	[5,5.5]
CC(CCC1CCC1)C(CC=CCC(CC(C1CC1)C1CC1Cl)C1CC1)C1CC1	5.235036373138428	[5,5.5]
C=CC1(C(CCC2CC2)CC(C=O)CC)CC1CC1(Br)CCC1	5.251712322235107	[5,5.5]
CCC(CC1(CCC2(C)CC2)CC1)CC1(CCC2(C)CC2)CC1	5.227710723876953	[5,5.5]
C=CCC(C=CCC1(F)CC1C)SCC	5.265092849731445	[5,5.5]
C=CC(=O)C=CC(C=C)=CC=NC=C(CC)C(=O)CC(C)CCCC	5.232061386108398	[5,5.5]
C=CCC1(CC2CCC2(CNC=O)CC(CC2CC2)C2CC2)CC1	5.179559230804443	[5,5.5]
C=CC1CC1(Cl)C1CN=CC2CCC1C2C(C)CC1CCC1	5.242105960845947	[5,5.5]
C=CC1CCC1CC(C1CC1)C(C)(CC=N)CCC(CCC1CCC1)[SH]=O	5.208147048950195	[5,5.5]
CCC1C(Br)C1C1CCC1C(C)(C)CCC(C=N)C1CC1	5.248965263366699	[5,5.5]
CC12CN=NCC(C)(C)C3CC(C1)C3C(C)(C)C2	5.352521896362305	[5,5.5]
CCC(CC=CCC(CC1CCC1)C1CC1)C(CC)CCC1CCC1CC1CC1C	5.130192279815674	[5,5.5]
C=CCC(C(C)CC(C)C)C1(CC(=S)C#N)CC1C	5.175943374633789	[5,5.5]
CC1CC1(S)CC1(CCC(C=O)C2CC2)CCC1C=S	5.24803352355957	[5,5.5]
CC=CC1(CC(=O)C=O)CC=NC(C)CC1CC(CC(C)C(=O)C(C)=O)C1CC1	5.393033981323242	[5,5.5]
CCCC1C(C(C)C(C=S)CC2CCCC2)CCC1C1(CBr)CC1C	5.272272109985352	[5,5.5]
C=CC1(C)C(F)C1(CC1CCCC1CC1CC1)C(=O)S	5.205711364746094	[5,5.5]
C=CCC(CCC1CCC1)(CC(C)=CC=CCCC)CC(C)CSCC	5.269099712371826	[5,5.5]
CCC1(CC2(C=O)CC2)CCC1CC1(C)CC1	5.14296817779541	[5,5.5]
CC1CC1(CCCC1CC1)CC1(C(C)CC2CCCC2N)CC1C	5.271142482757568	[5,5.5]
CCCCC1(CC2(CSCCC3CC3)CC2C)C(C=O)C1(C)C=N	5.292664051055908	[5,5.5]
C=CC1CC1CC(C)(CC1CC1CC1CCC1)CC1(N)CC1C	5.210752487182617	[5,5.5]
CCC1CC(O)C(Br)C1CC(C)(C)CC1(CCC(C)(C)CC2(C)CC2)CC1	5.313803672790527	[5,5.5]
C=CC(CCC1(CC(C)(CN)CC2(O)CC2C)CCC1)C(C)C=CF	5.240753650665283	[5,5.5]
CCCC12CCC1C(C1CC1)CCC1(N)CCC1C2	5.25103759765625	[5,5.5]
C=CCC(C)(C)C1CCC1(CC(CC)CCC)CC(C=O)SC1CCCC1	5.212613105773926	[5,5.5]
CC1(CC(CC2C(C=O)CC2CC(C2CC2)C2CC2)C2CC2)CC1	5.368271350860596	[5,5.5]
CC(C1CC1)C(C)(CI)CC1CC(C2CC2)C1CC(C)(C)CC1CC1	5.215994358062744	[5,5.5]
C#CCC=CCC(CC(C)N)C1(C=C)CC1	5.281315803527832	[5,5.5]
C=CC1C(C=N)CC1(CCC1CC1C)C(C)CCC1CC1C	5.220720291137695	[5,5.5]
C=CC1C(C2(CC=N)CCC2)CCC1C1(CN)C(C)C1CC(C)C	5.389615058898926	[5,5.5]
C=CC=CCC(C=CC(C)(C)CC=C)CCC	5.254497528076172	[5,5.5]
CCCC1C(C2CCCC2)C1C1(CC2CCCC2CC(CC(C)C)C2CC2)CCC1	5.291843414306641	[5,5.5]
C=CC1CC(C=O)C(C2(CCCC)CC2)C1CC	5.235047817230225	[5,5.5]
C=CC(C)CC1(CC2CCC(C3CC3)C2N)C(C)C1C=S	5.206911087036133	[5,5.5]
CCCC1(C(=O)C=CCC2(C=O)CCC2)C(C)C1C#N	5.190506458282471	[5,5.5]
CC1CC1(CCC1CCC1)CC1(CCCl)CC(C=N)C1C	5.2576775550842285	[5,5.5]
C=CC1CCCC1C1(CC(CC)CCC2(N=N)CC2)CC1C	5.294188976287842	[5,5.5]
CC1(CC2CCCC2CC(C2C(S)CCC2C=O)C2(Cl)CC2S)CC1	5.249197959899902	[5,5.5]
CCC1CC(C2CC2)CCC2(CC2)CCC2(CC2)CC2CCC(S)C12	5.269870281219482	[5,5.5]
C=CCC(CC=CCC1(C2(CCCC3CC3)CCC2)CC1)C(C)N	5.311964988708496	[5,5.5]
C#CCC1(C(C)CN=CC)CCC1C(C)CC=C	5.304874420166016	[5,5.5]
CCCC(C)(CC(CCC(C1CC1)C1CCC1C1CCC1)C1CC1)CC(CC(=O)C=O)C1CC1	5.336772918701172	[5,5.5]
C=CC1CC(C=O)(CC(C)CCC(S)CC)C1C1CCCC1CCC1CC1	5.223596572875977	[5,5.5]
CCCC(C)C(CCC(C)C)C1(CC2CC2)C(C)C1C1CC1	5.217764854431152	[5,5.5]
CC1CC1CC(N)=CC=CNC=C1C=CC=C1	5.216838836669922	[5,5.5]
CCC(CCC1CC1C)NC1C(C)C1(CS)C1(CC)CC1O	5.232468605041504	[5,5.5]
CCCC1(C)C(C2CC(C#N)C2S)C1(CC=N)C1CC1	5.267463684082031	[5,5.5]
CC1CC1(CC1CC1)CC1(C(CCC2CCC2)CCC2CC2)CC1C	5.162400722503662	[5,5.5]
C=CC(CC)CCC1(C2(CCC3CCC3)CC2C)CC1	5.365368843078613	[5,5.5]
CCCC1(CCC2(CCC(C)(C)C(CC)CCC3CCC3)CC2)C(N)C1(C)C=O	5.288717746734619	[5,5.5]
CC1CC1(CCC1(C)CC1)CC1(CCC2CC2)C(C)C1N	5.230417251586914	[5,5.5]
CC1C2C1(C=O)CCC(C1CC1)CC(C1CC1)C1CCC12CN	5.266847133636475	[5,5.5]
C=CCCC1CC(C=C)(CCCC2CC2)C1C1CCC1C=C	5.322928428649902	[5,5.5]
C=CC1(CCC(CC2(CC(F)CC)CCC2)C2CC2)CC1	5.421290397644043	[5,5.5]
CCC(N)CCCNC1C(CCC2CC2)C1(CC=CC=O)CC(CC)C1CCCC1	5.241799354553223	[5,5.5]
CCC(C=N)CC1(C(CCC2CCC2)CC2([SH]=O)CC2CC2CC2)CC1CCN	5.20510721206665	[5,5.5]
C=CCC1(C2C(C3CCCC3)C2C(CCC2(C)CC2)C2CC2)CCC1	5.257479190826416	[5,5.5]
C=CCC1(C2(CC3CCCC3Br)CC2C)CC1C	5.281538009643555	[5,5.5]
CCCCC=CNC1(CC(C)CNF)CCC1C1CC(F)C1N	5.193600654602051	[5,5.5]
CC1CC1(C=CC1CC(N)C(Cl)C1CCC1CC1)CCC(C)(C)CC1CCC1	5.2916154861450195	[5,5.5]
CC(CCC1(CC(C)(C)C=O)C(C)C1C(CC#N)C1CC1)C1CC1	5.377565383911133	[5,5.5]
CC1(CC2CCCC2CC2(C=N)CCC2CC2(C)CC2)CC1	5.156109809875488	[5,5.5]
C=CC=CCC(C)(CC=NCC(NC1(C(C)CCC2CCC2)CC1)C1CC1)CCC1CCCC1	5.338159561157227	[5,5.5]
FCC1(C2C(I)CCC2C2(CC3CC3)CC2)CCC1	5.239932060241699	[5,5.5]
CCC(CCC(CC1(CCC2CC2)CC1)C1CC1)C1CCCC1C1(C)CC1	5.196717262268066	[5,5.5]
C=CC(CC1CCC1(Cl)CF)CC1(CCC2CC2C)CCC1	5.229800701141357	[5,5.5]
C=CC1(CCCC)CCC1C=CCC1(C)CC1	5.3351922035217285	[5,5.5]
CC(C)(CC1CCC1(CC=O)CC1(CO)CC1)NC=S	5.263330459594727	[5,5.5]
CCCCC1(CCC2(C)CC2)C(C)C1C=CC1CCCC1N	5.3155975341796875	[5,5.5]
CCC(CC1(CCC(CC2CC2C)C2CC2)CC1)C1CCCC1C(C)CO	5.232640266418457	[5,5.5]
CCC(CCC1(CCC2(CC3CCC3)CCC2C2CCC2)CC1)C1CCC1NC	5.261992454528809	[5,5.5]
CCC(CC1CC1)C1(CC(C)CC(C)(C)CC2CC2[SH]=O)CC1	5.251006126403809	[5,5.5]
CC1CC1(CC1CC1)CC1(CCl)CCC1CC(C1CCC1)C1CC1	5.238909721374512	[5,5.5]
CCCC1(CC2C(CC(C)C)CC(C#N)C2CC2(N=N)CCC2)CCC1	5.198914527893066	[5,5.5]
CC1CC1CC1C2C=CC3(CCC3C=S)CN=NC1C2C=O	5.171379089355469	[5,5.5]
C=CC=CC1CCC1C1CCC(CCCC)C1CC1(Br)CCC1	5.346254348754883	[5,5.5]
CCC(CCC1(C)CC1)CC1(C2CCC2CC)CC1C	5.153851509094238	[5,5.5]
C=CCC(CCC)(CC1CCC1C=C)C1CCCC1C=C	5.318976402282715	[5,5.5]
CC(C)CC1(CC2CCC2C2CCC2C2CC3C(C)C(CN)C=NC32)CC1C	5.319762229919434	[5,5.5]
CC1C(C=N)C1(CC1(C)CC1)CC1(CC#N)CC1	5.221536636352539	[5,5.5]
C=CC(C)CC1(C(CCC(C)(C)CC)CC2(N)CCC2C=N)CC1	5.360592842102051	[5,5.5]
C=CC1(CNC=CC(CC)CC2CC2C=O)CCC1[SH]=O	5.412483215332031	[5,5.5]
C=CC(CCCC(C=NNC)CC=N)=C(C)C=CCCCC	5.192692756652832	[5,5.5]
CC1C(C=O)C1(CBr)CC1(N)CCC1CC1(C)CC1	5.390193939208984	[5,5.5]
C=CCC1(CC(NC(C)(CC)CF)C2CC2)CC1C	5.224287986755371	[5,5.5]
C=CN1C(C(C)C=C(C=O)C2(CNC=CC)CC2C)CN1CC	5.283138751983643	[5,5.5]
C=CCC1(CCC(C)(C)C2C(CC3CC3C)CCC2C(CN)C2CC2)CC1	5.267369270324707	[5,5.5]
C=CCC1(C)CC1C1(CC(CS)C(CC)CCC(C)N)CC1C	5.356715202331543	[5,5.5]
FC12C3N4C(N=CC5C=CC=NC=CN5)=NC5=C6C=C(N7N3C(=CN47)N51)N62	5.277717590332031	[5,5.5]
CCCCCC1(CC(CCC2CC2)C(C)C2C(C=O)CCC2C(C)CCC)CCC1	5.21127986907959	[5,5.5]
CCC1(CCC(CC2(C)CC2)C2(C)CC2)CC1C	5.305743217468262	[5,5.5]
CC1C(C(=O)CO)CC2(CCC2)CC2CCCC2C=CC2C(N)C12	5.230475902557373	[5,5.5]
C=CN(C=C)C(=O)C(C)C1CC2(F)C(C=CC=CC=O)=C(CCCC)c3c1n2n3C=N	5.111416816711426	[5,5.5]
CC(C(N)CCC1(CC2(C)CC2)CC1)C(C)(C)CC(C)(C)CC=S	5.112656116485596	[5,5.5]
CC1CC1CCC1(CCC(CC=N)C2(C=O)CC2)CC1C	5.205681800842285	[5,5.5]
CCCCC(C)(CC)C1(CCC(C)(C)C)CCC1C#N	5.249425888061523	[5,5.5]
CCCCC1(CC(CCC(CCC=O)C2(CC3CC3)CC2)C2CC2)C(C)C1N	5.267922878265381	[5,5.5]
C=CC=CC(CC)CCC1(CC2(C=C)CCC2)CCC1	5.325285911560059	[5,5.5]
CC1CC1(CC(C)(C)C=O)CC1(CCC2CCC2)CCC1C1CCCC1	5.276947975158691	[5,5.5]
C=CC1(CC2(C)CC=NCC(C)(CC(C)(C)CC=S)C2)CC1	5.154850959777832	[5,5.5]
C=CC1(C(CF)C2CCCC2CC)CC1	5.19901180267334	[5,5.5]
C=CC1CCC(C2CC2)C1C1(C(CCC2CC2C)N=N)CC1	5.221921920776367	[5,5.5]
C=CCC(C1CC1)C1CCC1C1C(C)CCC1C(C)C(C)CO	5.315817356109619	[5,5.5]
CC(N)CCC(C)NC1C2CC(CC3(NCl)CCC3)C1C1CCCC1C(C)(C)C2	5.301118850708008	[5,5.5]
CC1CC1(C=C(C=CC#N)C(N)=CC=CN)CC=N	5.2527995109558105	[5,5.5]
C=CCC1(C(CCC2(CO)CC2C)C2CC2)CCC1	5.154548168182373	[5,5.5]
C=CC=CC=CC(=O)C=CCC1(CC=CCNC)CC1	5.220132827758789	[5,5.5]
C=CCC1(CC(C)(C)C2CCC2I)C(C)C1CCC1CC1	5.098857879638672	[5,5.5]
CC1CC1CC1CCC1(CCC(CC1(CCC2CC2)CCC1)C1CC1)[SH]=O	5.192514896392822	[5,5.5]
C=CCC(CCCC(C=C)C1CC1)C1(C=C)CC1CCCCC	5.199817180633545	[5,5.5]
CCCCN1C=CC(C=O)NC1(C(=O)C=CC(=O)C=O)C12C(=CF)C3CC14CCC4SCC32	5.356114864349365	[5,5.5]
C=CCC(C=CS)C1(C(C)(CCC)CCCCC)CC1	5.127366065979004	[5,5.5]
CCC1(Cl)CCC1C(C=CNC(=O)F)=NC=CCC(C)C=CN=N	5.0903425216674805	[5,5.5]
C=CC1(CC=N)CCC1CC1(C=CCC(C)C)CC1N	5.274323463439941	[5,5.5]
C=CC(C=CC(C=CC=CC)=CC=N)CC1CC1	5.189343452453613	[5,5.5]
C=CC(C=O)=CC(C=CC(C)C=C)CS	5.315595626831055	[5,5.5]
CC(N)C(CN)C1C(C)C12CC(CC=O)C1(CC1)C(C)(C)C2	5.245644569396973	[5,5.5]
C=CCC1(C2(CCC3CCC3)CC2)CCC1C=C	5.309853553771973	[5,5.5]
CCCCC1CC1C(CC1CCC1C1(C(CN)CC2CC2)CC1)C1CC1	5.290461540222168	[5,5.5]
C=CC(=O)C1(C=C)C=CC=CC2=CC(=O)CCC(NC=C1)C(C=O)=CN2C	5.350650310516357	[5,5.5]
C=CC1(CC2CCCC2C2CCC2)CCC1C1CC1N=CCC(C)C	5.329479217529297	[5,5.5]
CCC(I)CCC(CC)CC1(CC(C)(C)C2C(C)C2(N)CCl)CC1	5.167897701263428	[5,5.5]
C=CC=NCC(CC)C1(CSC2(CCC=CC=NC=C)CC2C=O)CC1	5.250813961029053	[5,5.5]
C#CCC(C1(CN)CCC1)C1(C2CCC2C2CCCC2C)CC1	5.202937126159668	[5,5.5]
CC1(CSCC2(C3CC3CC3(C4CCC4Cl)CCC3)CC2)CC1	5.358940124511719	[5,5.5]
CCC1CC1(CC)CCC1(C=O)CC1C1CCC1	5.168615818023682	[5,5.5]
C=CCC1CC2(N)C(I)C(C(=O)CC(C)C)C2C2CC2CC1C=N	5.159298896789551	[5,5.5]
C=CC1C(C2(CC#N)CC2)CC1(N)CC(CC=N)CCC1(N)CCC1	5.260912895202637	[5,5.5]
CCC(CCC1(C2CCCC2CCC2(C)CC2)CC1C)CC(C)C	5.275540351867676	[5,5.5]
C=CC=C(CC(=N)O)C(CCCC)C(C)CC=CC=S	5.221795082092285	[5,5.5]
C=CC(=C1C=CC(C=N)=CN1)C1CCC1N	5.232522010803223	[5,5.5]
C=CC1CCC(CC)C1CC1(C=CC2CCC2S)CCC1N	5.3091864585876465	[5,5.5]
C=CCC(CC1CC(CC)CC2CC12CSC)C1CC1	5.214479446411133	[5,5.5]
CC1(CC=CC2CCCC2C=CC=CC=O)CC1	5.23697566986084	[5,5.5]
CC1(CC2CCC2C(=O)C2CC2(C(Cl)CC=N)C2(CS)CCC2)CC1	5.238544940948486	[5,5.5]
CCC(CCC(CC)CC(C)C)CCC(C)(CC1CCC1C1CCCC1)C(C)C(N)CCC(C)C	5.164838790893555	[5,5.5]
CCC1C(C)(C)C1(CCC(C)C1CCCC1)CC1(C)CC1	5.3051557540893555	[5,5.5]
CC1CC1(C=CN=CCC1(C)CC1)CCC1(C)CC1	5.20757532119751	[5,5.5]
CCC(N)CC1(CC2CCCC2)CC1CC(C)C1CC1F	5.194476127624512	[5,5.5]
C=CNC1=C2CCN3N=CN1C(C=C)=CC(=O)C(C)(C=C)N3N2C=C	5.325753688812256	[5,5.5]
CCCCC1(CCC2CCC2)CC(CC(C)CC(C)(CC=N)C(CC)CN)C1CC1(C)CC1	5.2886762619018555	[5,5.5]
C=CC1CCC2(C=CC=NCC=O)C(C=C)CC(CC)NC(N)C12	5.229835510253906	[5,5.5]
CCCC1C2CCC1C1C3CC(C)(C)CC(C)(N)CC3C1S2	5.27332067489624	[5,5.5]
C=CC(CCC)C(CC1(C)CC1)CC1(CC)CC1C	5.202791213989258	[5,5.5]
C=CCC1(Cl)CCC1CC1(C2(CN)CC2C)CCC1C1CCCC1	5.3920369148254395	[5,5.5]
CCCC=CC1CCC1C1(CC(CCC2(S)CC2)C2CC2)CC1	5.337979316711426	[5,5.5]
C=CC1CC2C(C3CC3)CC3CCC(C(C)=O)C3C2C1N	5.282740592956543	[5,5.5]
C=CC1CC1(CCCC)C(Cl)CC1(C(C)CS)CC1	5.280652046203613	[5,5.5]
CCCC=CNCC(C=CC(C)(C)CC)=CCC1(Cl)CCC1C(N)=O	5.268205165863037	[5,5.5]
C=CCC1(CC(C)NC=C)CCC1C1(CCC2CCC2)C(C)C1C=N	5.350729942321777	[5,5.5]
C#CCC1(NCC(C)C2CCC2CCCC)C(C)C1C	5.316303730010986	[5,5.5]
C=CCC(C1CCC1N)C1(C2(CC=O)CC2C)CC1	5.184576988220215	[5,5.5]
C=CC1(C=N)C2=CC=CC3C4C=CN5C(NC=CCC(C)CC=NN1C=C2)N3C45[SH]=O	5.335218906402588	[5,5.5]
C=CC(CBr)C(CC1(CCC2(C)CC2)CCC1S)C(=O)C=CCCC1CC1	5.225115776062012	[5,5.5]
C=CC=C(C=N)C=CCC1C=CN(C(C=CN)=CC=C)C1	5.140364646911621	[5,5.5]
C=CC(CC)COCC(C)(C)C(C)CCC1(CCC2(CC3CCCC3CCC3CC3)CC2)CC1	5.310849189758301	[5,5.5]
CC(CC1(C2CC3CCCC3C3CC32)CC1)C1CCCC1	5.313815593719482	[5,5.5]
C=CC1C(C=O)C(C=C)C1(CCCCC)C(C)(C)CC=O	5.45904541015625	[5,5.5]
C=CC=CNC(F)=CCSC=CC(C=C)=CC=O	5.203391075134277	[5,5.5]
C=CC(NOC=CCC(C=C)C=O)=C(C=CF)CC=CNC=CCC(C)C	5.232583999633789	[5,5.5]
CCCCCC(C)NNC1CC1C(=S)C=CC=C(C=N)CC1CC1C	5.33922004699707	[5,5.5]
C=CC1CCC(CC2CC2)C1CC(CC)CC(CCC)CC1(CC(C)C2CCC2)CCC1	5.232250213623047	[5,5.5]
C=CC(C)(C)CCC(C1CC1)C1CCC(CCC2CC2)C1CC1(C)CC1	5.428255558013916	[5,5.5]
CCCCCCCC1(CC(CC)C2(CCCC3CC3)C(C)C2C#N)CCC1	5.271782398223877	[5,5.5]
CC1CC1CC=NC1(CC2(CCC3CC3C)CC2C)CCC1	5.262477874755859	[5,5.5]
C=CC=CC(C)C(C=C)CCC(C(=S)CCCC)C1CC1	5.259086608886719	[5,5.5]
C=CCC(CC)C1C(C)C1(N)CC1CCC1CC1(CN)CC1	5.0921525955200195	[5,5.5]
C=CCC1CC2(CCC2)C2CCC2(CCC)C1C	5.069838523864746	[5,5.5]
C=CC12C(CC)CCCC(=CC=S)C1C2CCC1CC1	5.348990440368652	[5,5.5]
FC=NC1=C2C=CCc3ccc(c(n3)C=CNC=C2)S1	5.230019569396973	[5,5.5]
CCC1CC(C(C)CCC2CC2)CCC(CC)C2CCC(C3(CC=N)CCC3S)C2C1	5.366778373718262	[5,5.5]
CC=CC1(CCC(CC)CCCC)CC(Cl)C1F	5.266935348510742	[5,5.5]
CCC(CC1(C2CC2)C(C)C1N=CCC(C1CC1)C1CC1)C1CC1	5.3474345207214355	[5,5.5]
CCCC1(C2(CCC3(N)CC3C)CCC2)CCC1C=N	5.299941062927246	[5,5.5]
C=CC1C(C)C1(CI)C(C)CC(CC)CCC1(C)CC1	5.176494598388672	[5,5.5]
CCC(CCC1(C)CC1)CC1(C2CCCC2CC(CC)C2CCC2)CC1	5.101472854614258	[5,5.5]
CC(CC1CCCC1CC1(C2CCCC2)CCC1)CC1(CC2CC2(N)C[SH]=O)CC1	5.216734886169434	[5,5.5]
CC1C(C2C(C)C2(C=N)CF)C1(N)CCC1(C)CC1	5.2601318359375	[5,5.5]
C=CC1(CCl)C(C2(CCC)CCC2)C1(C)CC(C)(C)CC1CC1	5.252109527587891	[5,5.5]
C=CC1CCCC1C1C(CCC)CC(O[SH]=O)C1C1C(N)CCC1C=N	5.394660949707031	[5,5.5]
CCCCC1(CC2(C3C(C)C3(CN)C(CC=N)C3CC3)CCC2)CC1C	5.313714504241943	[5,5.5]
CCCC1(C2CC2)CCC1C1CCC1C1CCCC1C=N	5.2191877365112305	[5,5.5]
CCCC1C(C)C1CC1CCC1(CCC1CCC1)C(C)CC	5.3099045753479	[5,5.5]
C=CC=CC1C(N)CC1(CC1CCC1C=S)C(C)C1CC1	5.220329284667969	[5,5.5]
C#CC1C(C2CCC2)CCC1C1(CF)CCC1	5.157135963439941	[5,5.5]
C#CC=NC(C=C)C1CC1CC=CCC1(C)CC1	5.320700645446777	[5,5.5]
CC(C)CC1(CCC2(C3CC3)C(C)C2F)CCC1	5.171370506286621	[5,5.5]
C=CCC(C)C1(CC2CCCC2C=C)CCC1C1CC1	5.211010456085205	[5,5.5]
C=CC1CC1(CC=N)CCC1(CC2CC2)CC1C	5.109860897064209	[5,5.5]
CCCCC1C([SH]=O)C1C1CCCC1C1CCC1(C)CC=S	5.280885219573975	[5,5.5]
CCCCCC(CC)C1(CC2CCC2CC(C)(C)CCC)CC1C	5.32875919342041	[5,5.5]
CCCCC1(C)C(CC2(C)CC2)C1(CC#N)C1CCCC1N	5.261427879333496	[5,5.5]
CCCCC1(CNCC2(C3CC3C3CCC3C=O)CC2C=S)CCC1	5.294892311096191	[5,5.5]
C=CC(CC=N)C1(C2(CCC3CC3C)CC2)CC1	5.381637096405029	[5,5.5]
C=CC1(C(N)CC(C)CCC(CC)C2(CC)CC2)CC1	5.28272819519043	[5,5.5]
C=CC=CC(F)=C(CC(C)C)NN(NC=C)NC(F)N(C)C1CCC1C=C	5.242102146148682	[5,5.5]
C=CC(C)(CC#CCC1(C)CC1)CC(=O)CC1(C)CC1	5.340653419494629	[5,5.5]
C=CC1(CC2(CC=O)CCC2C=CC2CCCC2)CCC1	5.232041358947754	[5,5.5]
C=CC=C(CC1CCC1)C1(CC2CCCC2CCCl)CC1C	5.339138507843018	[5,5.5]
C=CCC1CCC(C=C)C1C1(CCC2CC2C)C(C)C1CC(C)(N)CC=O	5.409553527832031	[5,5.5]
C=CCC(C1CC1)C1CCC(C(CC)CC2(CC=N)CC2)C1CCC1CC1	5.266818523406982	[5,5.5]
CCC(C)CC1(C(CC(C)C(CC=CN)NC2CCCC2S)C2(Cl)CC2)CCC1	5.218430519104004	[5,5.5]
C=CCC(C=CCC1(C=CC)CC1)CC	5.093167304992676	[5,5.5]
C=CC(CF)C(Cl)CC1(C)CC1(C)C1CCCC1	5.259096145629883	[5,5.5]
C=CC1CCC1CC1(C2CCCC2CC(C=N)C2CC2)CCC1	5.106219291687012	[5,5.5]
C=CC1CCC1C=CC1(CCC2CC2C)CC(C=O)C1N=NC	5.271967887878418	[5,5.5]
C=CC1CCC1C1CC1C(CC1CCCC1C=S)C1CC1	5.196284294128418	[5,5.5]
C=CC(CCC(C=C)(CCC1(CC2CC2)CCC1)CC1CCC1N)C1CC1	5.277849197387695	[5,5.5]
C=CCC(C(C)CCC1CC1)C(CC1CC(CC2CC2C)C1CCC1CC1)C1CC1	5.263432502746582	[5,5.5]
C=CC#CC(C)C(CC=N)C1CCC(C=O)C1CCC=N	5.42269229888916	[5,5.5]
CCCCC1(CC2C(CC(CC)C(C)N=CCl)CC2N=N)CC1C	5.186964988708496	[5,5.5]
C=CC1C(C=N)C1CC(CCC1CCC1)(CCC1CC1C)CC1(C)CC1	5.397185325622559	[5,5.5]
C#CCC(C)C(S)=CC=CCC1(C)CC1	5.234614849090576	[5,5.5]
C=CC1CCC1C=CC1(CCC)C=CN=CC1=C(C=O)ONC(CC)CN	5.34407901763916	[5,5.5]
N#CCC1(C=CCC2(CCI)CC2)CCC1C=O	5.220592498779297	[5,5.5]
CCC(C=NC(C)C(C)CC1(C=N)CC1C)CCC1(C)CC1	5.168910503387451	[5,5.5]
C=CCC(C(C)CC1(C)CC1)C1(CCC2CCC2)CCC1CCC1CC1	5.2343573570251465	[5,5.5]
C=CC(CCC(CC)CC1CCC1)C1(C2(CC=O)CC2)CC1	5.303344249725342	[5,5.5]
C=CC(C=CC=CC=O)CC(C=C)CF	5.266803741455078	[5,5.5]
CCC1CC=CC2C(C=N)CCC2CC(C)(CO)CC1C	5.23033332824707	[5,5.5]
C=CC(C)CC1CCC1C1C(CC2CC2C)CC1SC(C)CC	5.179673194885254	[5,5.5]
CC=CC1(CC(=CCC2CC2)CCCN=CCCC)CC1	5.338748455047607	[5,5.5]
